Source File,Order ID,Customer ID,Order Date,Contact Name,Address,City,Postal Code,Country,Phone,Fax,Product ID,Product Name,Quantity,Unit Price,Total Price
invoice_10600.pdf,10600,HUNGC,2017-07-16,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,(503) 555-6874,(503) 555-2376,73,Röd Kaviar,30,15.0,479.8
invoice_10601.pdf,10601,HILAA,2017-07-16,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,13,Konbu,60,6.0,2285.0
invoice_10601.pdf,10601,HILAA,2017-07-16,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,59,Raclette Courdavault,35,55.0,2285.0
invoice_10602.pdf,10602,VAFFE,2017-07-17,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,77,Original Frankfurter grüne Soße,5,13.0,65.0
invoice_10603.pdf,10603,SAVEA,2017-07-18,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,22,Gustaf's Knäckebröd,48,21.0,1508.0
invoice_10603.pdf,10603,SAVEA,2017-07-18,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,49,Maxilaku,25,20.0,1508.0
invoice_10604.pdf,10604,FURIB,2017-07-18,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,48,Chocolade,6,12.75,256.5
invoice_10604.pdf,10604,FURIB,2017-07-18,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,76,Lakkalikööri,10,18.0,256.5
invoice_10605.pdf,10605,MEREP,2017-07-21,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,16,Pavlova,30,17.45,4326.0
invoice_10605.pdf,10605,MEREP,2017-07-21,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,59,Raclette Courdavault,20,55.0,4326.0
invoice_10605.pdf,10605,MEREP,2017-07-21,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,60,Camembert Pierrot,70,34.0,4326.0
invoice_10605.pdf,10605,MEREP,2017-07-21,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,71,Flotemysost,15,21.5,4326.0
invoice_10606.pdf,10606,TRADH,2017-07-22,Anabela Domingues,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,(11) 555-2167,(11) 555-2168,4,Chef Anton's Cajun Seasoning,20,22.0,1413.0
invoice_10606.pdf,10606,TRADH,2017-07-22,Anabela Domingues,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,(11) 555-2167,(11) 555-2168,55,Pâté chinois,20,24.0,1413.0
invoice_10606.pdf,10606,TRADH,2017-07-22,Anabela Domingues,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,(11) 555-2167,(11) 555-2168,62,Tarte au sucre,10,49.3,1413.0
invoice_10607.pdf,10607,SAVEA,2017-07-22,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,7,Uncle Bob's Organic Dried Pears,45,30.0,6475.4
invoice_10607.pdf,10607,SAVEA,2017-07-22,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,17,Alice Mutton,100,39.0,6475.4
invoice_10607.pdf,10607,SAVEA,2017-07-22,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,33,Geitost,14,2.5,6475.4
invoice_10607.pdf,10607,SAVEA,2017-07-22,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,40,Boston Crab Meat,42,18.4,6475.4
invoice_10607.pdf,10607,SAVEA,2017-07-22,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,72,Mozzarella di Giovanni,12,34.8,6475.4
invoice_10608.pdf,10608,TOMSP,2017-07-23,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,56,Gnocchi di nonna Alice,28,38.0,1064.0
invoice_10609.pdf,10609,DUMON,2017-07-24,Janine Labrune,"67, rue des Cinquante Otages",Nantes,44000,France,40.67.88.88,40.67.89.89,1,Chai,3,18.0,424.0
invoice_10609.pdf,10609,DUMON,2017-07-24,Janine Labrune,"67, rue des Cinquante Otages",Nantes,44000,France,40.67.88.88,40.67.89.89,10,Ikura,10,31.0,424.0
invoice_10609.pdf,10609,DUMON,2017-07-24,Janine Labrune,"67, rue des Cinquante Otages",Nantes,44000,France,40.67.88.88,40.67.89.89,21,Sir Rodney's Scones,6,10.0,424.0
invoice_10610.pdf,10610,LAMAI,2017-07-25,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,36,Inlagd Sill,21,19.0,399.0
invoice_10611.pdf,10611,WOLZA,2017-07-25,Zbyszek Piestrzeniewicz,ul. Filtrowa 68,Warszawa,01-012,Poland,(26) 642-7012,(26) 642-7012,1,Chai,6,18.0,808.0
invoice_10611.pdf,10611,WOLZA,2017-07-25,Zbyszek Piestrzeniewicz,ul. Filtrowa 68,Warszawa,01-012,Poland,(26) 642-7012,(26) 642-7012,2,Chang,10,19.0,808.0
invoice_10611.pdf,10611,WOLZA,2017-07-25,Zbyszek Piestrzeniewicz,ul. Filtrowa 68,Warszawa,01-012,Poland,(26) 642-7012,(26) 642-7012,60,Camembert Pierrot,15,34.0,808.0
invoice_10612.pdf,10612,SAVEA,2017-07-28,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,10,Ikura,70,31.0,6375.0
invoice_10612.pdf,10612,SAVEA,2017-07-28,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,36,Inlagd Sill,55,19.0,6375.0
invoice_10612.pdf,10612,SAVEA,2017-07-28,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,49,Maxilaku,18,20.0,6375.0
invoice_10612.pdf,10612,SAVEA,2017-07-28,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,60,Camembert Pierrot,40,34.0,6375.0
invoice_10612.pdf,10612,SAVEA,2017-07-28,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,76,Lakkalikööri,80,18.0,6375.0
invoice_10613.pdf,10613,HILAA,2017-07-29,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,13,Konbu,8,6.0,358.0
invoice_10613.pdf,10613,HILAA,2017-07-29,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,75,Rhönbräu Klosterbier,40,7.75,358.0
invoice_10614.pdf,10614,BLAUS,2017-07-29,Hanna Moos,Forsterstr. 57,Mannheim,68306,Germany,0621-08460,0621-08924,11,Queso Cabrales,14,21.0,464.0
invoice_10614.pdf,10614,BLAUS,2017-07-29,Hanna Moos,Forsterstr. 57,Mannheim,68306,Germany,0621-08460,0621-08924,21,Sir Rodney's Scones,8,10.0,464.0
invoice_10614.pdf,10614,BLAUS,2017-07-29,Hanna Moos,Forsterstr. 57,Mannheim,68306,Germany,0621-08460,0621-08924,39,Chartreuse verte,5,18.0,464.0
invoice_10615.pdf,10615,WILMK,2017-07-30,Matti Karttunen,Keskuskatu 45,Helsinki,21240,Finland,90-224 8858,90-224 8858,55,Pâté chinois,5,24.0,120.0
invoice_10616.pdf,10616,GREAL,2017-07-31,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,38,Côte de Blaye,15,263.5,5032.0
invoice_10616.pdf,10616,GREAL,2017-07-31,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,56,Gnocchi di nonna Alice,14,38.0,5032.0
invoice_10616.pdf,10616,GREAL,2017-07-31,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,70,Outback Lager,15,15.0,5032.0
invoice_10616.pdf,10616,GREAL,2017-07-31,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,71,Flotemysost,15,21.5,5032.0
invoice_10617.pdf,10617,GREAL,2017-07-31,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,59,Raclette Courdavault,30,55.0,1650.0
invoice_10618.pdf,10618,MEREP,2017-08-01,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,6,Grandma's Boysenberry Spread,70,25.0,2697.5
invoice_10618.pdf,10618,MEREP,2017-08-01,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,56,Gnocchi di nonna Alice,20,38.0,2697.5
invoice_10618.pdf,10618,MEREP,2017-08-01,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,68,Scottish Longbreads,15,12.5,2697.5
invoice_10619.pdf,10619,MEREP,2017-08-04,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,21,Sir Rodney's Scones,42,10.0,1260.0
invoice_10619.pdf,10619,MEREP,2017-08-04,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,22,Gustaf's Knäckebröd,40,21.0,1260.0
invoice_10620.pdf,10620,LAUGB,2017-08-05,Yoshi Tannamuri,1900 Oak St.,Vancouver,V3F 2K1,Canada,(604) 555-3392,(604) 555-7293,24,Guaraná Fantástica,5,4.5,57.5
invoice_10620.pdf,10620,LAUGB,2017-08-05,Yoshi Tannamuri,1900 Oak St.,Vancouver,V3F 2K1,Canada,(604) 555-3392,(604) 555-7293,52,Filo Mix,5,7.0,57.5
invoice_10621.pdf,10621,ISLAT,2017-08-05,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,(198) 555-8888,None,19,Teatime Chocolate Biscuits,5,9.2,758.5
invoice_10621.pdf,10621,ISLAT,2017-08-05,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,(198) 555-8888,None,23,Tunnbröd,10,9.0,758.5
invoice_10621.pdf,10621,ISLAT,2017-08-05,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,(198) 555-8888,None,70,Outback Lager,20,15.0,758.5
invoice_10621.pdf,10621,ISLAT,2017-08-05,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,(198) 555-8888,None,71,Flotemysost,15,21.5,758.5
invoice_10622.pdf,10622,RICAR,2017-08-06,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,2,Chang,20,19.0,605.0
invoice_10622.pdf,10622,RICAR,2017-08-06,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,68,Scottish Longbreads,18,12.5,605.0
invoice_10623.pdf,10623,FRANK,2017-08-07,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,14,Tofu,21,23.25,1429.75
invoice_10623.pdf,10623,FRANK,2017-08-07,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,19,Teatime Chocolate Biscuits,15,9.2,1429.75
invoice_10623.pdf,10623,FRANK,2017-08-07,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,21,Sir Rodney's Scones,25,10.0,1429.75
invoice_10623.pdf,10623,FRANK,2017-08-07,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,24,Guaraná Fantástica,3,4.5,1429.75
invoice_10623.pdf,10623,FRANK,2017-08-07,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,35,Steeleye Stout,30,18.0,1429.75
invoice_10624.pdf,10624,THECR,2017-08-07,Liu Wong,55 Grizzly Peak Rd.,Butte,59801,USA,(406) 555-5834,(406) 555-8083,28,Rössle Sauerkraut,10,45.6,1393.24
invoice_10624.pdf,10624,THECR,2017-08-07,Liu Wong,55 Grizzly Peak Rd.,Butte,59801,USA,(406) 555-5834,(406) 555-8083,29,Thüringer Rostbratwurst,6,123.79,1393.24
invoice_10624.pdf,10624,THECR,2017-08-07,Liu Wong,55 Grizzly Peak Rd.,Butte,59801,USA,(406) 555-5834,(406) 555-8083,44,Gula Malacca,10,19.45,1393.24
invoice_10625.pdf,10625,ANATR,2017-08-08,Ana Trujillo,Avda. de la Constitución 2222,México D.F.,05021,Mexico,(5) 555-4729,(5) 555-3745,14,Tofu,3,23.25,479.75
invoice_10625.pdf,10625,ANATR,2017-08-08,Ana Trujillo,Avda. de la Constitución 2222,México D.F.,05021,Mexico,(5) 555-4729,(5) 555-3745,42,Singaporean Hokkien Fried Mee,5,14.0,479.75
invoice_10625.pdf,10625,ANATR,2017-08-08,Ana Trujillo,Avda. de la Constitución 2222,México D.F.,05021,Mexico,(5) 555-4729,(5) 555-3745,60,Camembert Pierrot,10,34.0,479.75
invoice_10626.pdf,10626,BERGS,2017-08-11,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,53,Perth Pasties,12,32.8,1503.6
invoice_10626.pdf,10626,BERGS,2017-08-11,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,60,Camembert Pierrot,20,34.0,1503.6
invoice_10626.pdf,10626,BERGS,2017-08-11,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,71,Flotemysost,20,21.5,1503.6
invoice_10627.pdf,10627,SAVEA,2017-08-11,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,62,Tarte au sucre,15,49.3,1264.5
invoice_10627.pdf,10627,SAVEA,2017-08-11,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,73,Röd Kaviar,35,15.0,1264.5
invoice_10628.pdf,10628,BLONP,2017-08-12,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,1,Chai,25,18.0,450.0
invoice_10629.pdf,10629,GODOS,2017-08-12,José Pedro Freyre,"C/ Romero, 33",Sevilla,41101,Spain,(95) 555 82 82,None,29,Thüringer Rostbratwurst,20,123.79,2775.05
invoice_10629.pdf,10629,GODOS,2017-08-12,José Pedro Freyre,"C/ Romero, 33",Sevilla,41101,Spain,(95) 555 82 82,None,64,Wimmers gute Semmelknödel,9,33.25,2775.05
invoice_10630.pdf,10630,KOENE,2017-08-13,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,55,Pâté chinois,12,24.0,918.0
invoice_10630.pdf,10630,KOENE,2017-08-13,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,76,Lakkalikööri,35,18.0,918.0
invoice_10631.pdf,10631,LAMAI,2017-08-14,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,75,Rhönbräu Klosterbier,8,7.75,62.0
invoice_10632.pdf,10632,WANDK,2017-08-14,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,2,Chang,30,19.0,620.0
invoice_10632.pdf,10632,WANDK,2017-08-14,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,33,Geitost,20,2.5,620.0
invoice_10633.pdf,10633,ERNSH,2017-08-15,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,12,Queso Manchego La Pastora,36,38.0,6483.05
invoice_10633.pdf,10633,ERNSH,2017-08-15,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,13,Konbu,13,6.0,6483.05
invoice_10633.pdf,10633,ERNSH,2017-08-15,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,26,Gumbär Gummibärchen,35,31.23,6483.05
invoice_10633.pdf,10633,ERNSH,2017-08-15,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,62,Tarte au sucre,80,49.3,6483.05
invoice_10634.pdf,10634,FOLIG,2017-08-15,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,20.16.10.16,20.16.10.17,7,Uncle Bob's Organic Dried Pears,35,30.0,4985.5
invoice_10634.pdf,10634,FOLIG,2017-08-15,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,20.16.10.16,20.16.10.17,18,Carnarvon Tigers,50,62.5,4985.5
invoice_10634.pdf,10634,FOLIG,2017-08-15,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,20.16.10.16,20.16.10.17,51,Manjimup Dried Apples,15,53.0,4985.5
invoice_10634.pdf,10634,FOLIG,2017-08-15,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,20.16.10.16,20.16.10.17,75,Rhönbräu Klosterbier,2,7.75,4985.5
invoice_10635.pdf,10635,MAGAA,2017-08-18,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,035-640230,035-640231,4,Chef Anton's Cajun Seasoning,10,22.0,1380.25
invoice_10635.pdf,10635,MAGAA,2017-08-18,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,035-640230,035-640231,5,Chef Anton's Gumbo Mix,15,21.35,1380.25
invoice_10635.pdf,10635,MAGAA,2017-08-18,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,035-640230,035-640231,22,Gustaf's Knäckebröd,40,21.0,1380.25
invoice_10636.pdf,10636,WARTH,2017-08-19,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,4,Chef Anton's Cajun Seasoning,25,22.0,629.5
invoice_10636.pdf,10636,WARTH,2017-08-19,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,58,Escargots de Bourgogne,6,13.25,629.5
invoice_10637.pdf,10637,QUEEN,2017-08-19,Lúcia Carvalho,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,(11) 555-1189,None,11,Queso Cabrales,10,21.0,2896.25
invoice_10637.pdf,10637,QUEEN,2017-08-19,Lúcia Carvalho,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,(11) 555-1189,None,50,Valkoinen suklaa,25,16.25,2896.25
invoice_10637.pdf,10637,QUEEN,2017-08-19,Lúcia Carvalho,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,(11) 555-1189,None,56,Gnocchi di nonna Alice,60,38.0,2896.25
invoice_10638.pdf,10638,LINOD,2017-08-20,Felipe Izquierdo,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,45,Rogede sild,20,9.5,2720.05
invoice_10638.pdf,10638,LINOD,2017-08-20,Felipe Izquierdo,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,65,Louisiana Fiery Hot Pepper Sauce,21,21.05,2720.05
invoice_10638.pdf,10638,LINOD,2017-08-20,Felipe Izquierdo,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,72,Mozzarella di Giovanni,60,34.8,2720.05
invoice_10639.pdf,10639,SANTG,2017-08-20,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,07-98 92 35,07-98 92 47,18,Carnarvon Tigers,8,62.5,500.0
invoice_10640.pdf,10640,WANDK,2017-08-21,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,69,Gudbrandsdalsost,20,36.0,945.0
invoice_10640.pdf,10640,WANDK,2017-08-21,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,70,Outback Lager,15,15.0,945.0
invoice_10641.pdf,10641,HILAA,2017-08-22,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,2,Chang,50,19.0,2054.0
invoice_10641.pdf,10641,HILAA,2017-08-22,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,(5) 555-1340,(5) 555-1948,40,Boston Crab Meat,60,18.4,2054.0
invoice_10642.pdf,10642,SIMOB,2017-08-22,Jytte Petersen,Vinbæltet 34,Kobenhavn,1734,Denmark,31 12 34 56,31 13 35 57,21,Sir Rodney's Scones,30,10.0,870.0
invoice_10642.pdf,10642,SIMOB,2017-08-22,Jytte Petersen,Vinbæltet 34,Kobenhavn,1734,Denmark,31 12 34 56,31 13 35 57,61,Sirop d'érable,20,28.5,870.0
invoice_10643.pdf,10643,ALFKI,2017-08-25,Maria Anders,Obere Str. 57,Berlin,12209,Germany,030-0074321,030-0076545,28,Rössle Sauerkraut,15,45.6,1086.0
invoice_10643.pdf,10643,ALFKI,2017-08-25,Maria Anders,Obere Str. 57,Berlin,12209,Germany,030-0074321,030-0076545,39,Chartreuse verte,21,18.0,1086.0
invoice_10643.pdf,10643,ALFKI,2017-08-25,Maria Anders,Obere Str. 57,Berlin,12209,Germany,030-0074321,030-0076545,46,Spegesild,2,12.0,1086.0
invoice_10644.pdf,10644,WELLI,2017-08-25,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,18,Carnarvon Tigers,4,62.5,1422.0
invoice_10644.pdf,10644,WELLI,2017-08-25,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,43,Ipoh Coffee,20,46.0,1422.0
invoice_10644.pdf,10644,WELLI,2017-08-25,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,46,Spegesild,21,12.0,1422.0
invoice_10645.pdf,10645,HANAR,2017-08-26,Mario Pontes,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,(21) 555-0091,(21) 555-8765,18,Carnarvon Tigers,20,62.5,1535.0
invoice_10645.pdf,10645,HANAR,2017-08-26,Mario Pontes,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,(21) 555-0091,(21) 555-8765,36,Inlagd Sill,15,19.0,1535.0
invoice_10646.pdf,10646,HUNGO,2017-08-27,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,1,Chai,15,18.0,1928.0
invoice_10646.pdf,10646,HUNGO,2017-08-27,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,10,Ikura,18,31.0,1928.0
invoice_10646.pdf,10646,HUNGO,2017-08-27,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,71,Flotemysost,30,21.5,1928.0
invoice_10646.pdf,10646,HUNGO,2017-08-27,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,77,Original Frankfurter grüne Soße,35,13.0,1928.0
invoice_10647.pdf,10647,QUEDE,2017-08-27,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,19,Teatime Chocolate Biscuits,30,9.2,636.0
invoice_10647.pdf,10647,QUEDE,2017-08-27,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,39,Chartreuse verte,20,18.0,636.0
invoice_10648.pdf,10648,RICAR,2017-08-28,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,22,Gustaf's Knäckebröd,15,21.0,382.5
invoice_10648.pdf,10648,RICAR,2017-08-28,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,24,Guaraná Fantástica,15,4.5,382.5
invoice_10649.pdf,10649,MAISD,2017-08-28,Catherine Dewey,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68,28,Rössle Sauerkraut,20,45.6,1434.0
invoice_10649.pdf,10649,MAISD,2017-08-28,Catherine Dewey,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68,72,Mozzarella di Giovanni,15,34.8,1434.0
invoice_10650.pdf,10650,FAMIA,2017-08-29,Aria Cruz,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,(11) 555-9857,None,30,Nord-Ost Matjeshering,30,25.89,1820.1999999999998
invoice_10650.pdf,10650,FAMIA,2017-08-29,Aria Cruz,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,(11) 555-9857,None,53,Perth Pasties,25,32.8,1820.1999999999998
invoice_10650.pdf,10650,FAMIA,2017-08-29,Aria Cruz,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,(11) 555-9857,None,54,Tourtière,30,7.45,1820.1999999999998
invoice_10651.pdf,10651,WANDK,2017-09-01,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,19,Teatime Chocolate Biscuits,12,9.2,530.4
invoice_10651.pdf,10651,WANDK,2017-09-01,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,0711-020361,0711-035428,22,Gustaf's Knäckebröd,20,21.0,530.4
invoice_10652.pdf,10652,GOURL,2017-09-01,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,(11) 555-9482,None,30,Nord-Ost Matjeshering,2,25.89,331.78
invoice_10652.pdf,10652,GOURL,2017-09-01,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,(11) 555-9482,None,42,Singaporean Hokkien Fried Mee,20,14.0,331.78
invoice_10653.pdf,10653,FRANK,2017-09-02,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,16,Pavlova,30,17.45,1203.5
invoice_10653.pdf,10653,FRANK,2017-09-02,Peter Franken,Berliner Platz 43,München,80805,Germany,089-0877310,089-0877451,60,Camembert Pierrot,20,34.0,1203.5
invoice_10654.pdf,10654,BERGS,2017-09-02,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,4,Chef Anton's Cajun Seasoning,12,22.0,668.7
invoice_10654.pdf,10654,BERGS,2017-09-02,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,39,Chartreuse verte,20,18.0,668.7
invoice_10654.pdf,10654,BERGS,2017-09-02,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,54,Tourtière,6,7.45,668.7
invoice_10655.pdf,10655,REGGC,2017-09-03,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,0522-556721,0522-556722,41,Jack's New England Clam Chowder,20,9.65,193.0
invoice_10656.pdf,10656,GREAL,2017-09-04,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,14,Tofu,3,23.25,671.35
invoice_10656.pdf,10656,GREAL,2017-09-04,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,44,Gula Malacca,28,19.45,671.35
invoice_10656.pdf,10656,GREAL,2017-09-04,Howard Snyder,2732 Baker Blvd.,Eugene,97403,USA,(503) 555-7555,None,47,Zaanse koeken,6,9.5,671.35
